,index,_id,detail_url,shop_name,phone,price_range,category,score,address,locatedin,industry_group,reviews_log,digital_presence,contact_date,process_status,reviews_log_norm,score_norm,merchant_rating,tier,channel
1119,225998,6869e626dbb4ac7bdc3a9bb0,https://www.google.com/maps/place/allied+fire+services+pty+ltd/data=!4m7!3m6!1s0x6b1284b84ef95555:0xc39769383454c8d4!8m2!3d-33.7091374!4d150.754324!16s%2fg%2f11jqftqnd1!19schijvvx5trieemsr1mhundhpl8m?authuser=0&hl=en&rclk=1,allied fire services pty ltd,+61 466 303 703,,fire protection service,1.6,"258 seventh ave, llandilo nsw 2747, australia",,Services,4.787491743,1,,,0.5338912899,0.32,48.65239029,Tier 1,Tele
1120,206638,686b076f040444bf6f08046f,https://www.google.com/maps/place/m%26f+auto+repair/data=!4m7!3m6!1s0x6b12bb3eda703c89:0x9e6e450305094dab!8m2!3d-33.9044799!4d151.1390418!16s%2fg%2f11lc7s177s!19schijitxw2j67emsrq00jbqnfbp4?authuser=0&hl=en&rclk=1,m&f auto repair,+61 426 211 864,,car repair and maintenance service,4.6,"541 new canterbury rd, dulwich hill nsw 2203, australia",,Services,4.262679877,0,,,0.4579353018,0.92,35.73547112,Tier 2,Tele
1121,153037,687521d3404f6ac47953796a,https://www.google.com/maps/place/putney+medical+practice/data=!4m7!3m6!1s0x6b12a5a7c0d7d2df:0x61f630276009ae64!8m2!3d-33.8227272!4d151.1079656!16s%2fg%2f11bw8lxdfg!19schij39lxwkelemsrzk4jyccw9me?authuser=0&hl=en&rclk=1,putney medical practice,+61 2 9807 9850,,medical clinic,3.5,"suite 3/4 227 morrison rd, ryde nsw 2112, australia",,Services,2.63905733,1,,,0.2229485133,0.7,28.40639593,Tier 2,Tele
1122,168839,6869c6a0040444bf6f071e05,https://www.google.com/maps/place/rapid+auto/data=!4m7!3m6!1s0x6ad6404f4fec8c9b:0xbc75815404358d23!8m2!3d-37.8550001!4d145.103666!16s%2fg%2f1pwfvkyyb!19schijm4zst09a1mori401bfsbdbw?authuser=0&hl=en&rclk=1,rapid auto,+61 3 9808 8267,,auto repair shop,4.6,"11 alexander dr, burwood vic 3125, australia",,Services,3.091042453,0,,,0.2883642916,0.92,23.86550041,Tier 3,Tele
1123,201498,6869a31816a5cff794455d96,https://www.google.com/maps/place/endurance+treadmills/data=!4m7!3m6!1s0x6b12b011a947cc6b:0x4ca2cb748c5de54e!8m2!3d-33.8885948!4d151.1544537!16s%2fg%2f11c1t5hpgf!19schija8xhqrgwemsrtuvdjhtlokw?authuser=0&hl=en&rclk=1,endurance treadmills,+61 422 467 630,,fitness equipment wholesaler,4.7,"8/481 - 483 parramatta rd, leichhardt nsw 2040, australia",,Services,3.17805383,0,,,0.3009574427,0.94,24.82702099,Tier 3,Tele
1124,134387,686a4f6de3effe4dd2182822,https://www.google.com/maps/place/petstock+rouse+hill/data=!4m7!3m6!1s0x6b129fbbf2506b75:0xc4456ff038fcb41e!8m2!3d-33.6863484!4d150.9227967!16s%2fg%2f11b7q864vk!19schijdwtq8rufemsrhrt8opbvrcq?authuser=0&hl=en&rclk=1,petstock rouse hill,+61 2 9629 7600,,pet shop,4.4,"1/4 commercial rd, rouse hill nsw 2155, australia",,Services,7.564238475,1,,,0.9357696687,0.88,79.02387681,Tier 1,Tele
1125,223742,6874756278a2234c5a54a970,https://www.google.com/maps/place/hamro+nepali+barber/data=!4m7!3m6!1s0x6b12bb8dffe43847:0xe34248f7b3bac16e!8m2!3d-33.8726281!4d151.0945997!16s%2fg%2f11l1hyrt1t!19schijrzjk_427emsrbsg6s_diqum?authuser=0&hl=en&rclk=1,hamro nepali barber,+61 452 529 880,,barber shop,4.5,"4 the boulevarde, strathfield nsw 2135, australia",,Services,6.068425588,0,,,0.7192807642,0.9,53.9496535,Tier 1,Tele
1126,122703,68749dabeb7f334b0826b919,https://www.google.com/maps/place/tribe+social+fitness/data=!4m7!3m6!1s0x6b12b812198c1177:0x6dca9222bf8b735a!8m2!3d-34.0193138!4d151.1223907!16s%2fg%2f1hc37tybp!19schijdxgmgrk4emsrwnolvyksym0?authuser=0&hl=en&rclk=1,tribe social fitness,+61 2 9524 4444,,fitness center,4.9,"3/94 taren point rd, taren point nsw 2229, australia",,Services,3.784189634,0,,,0.3886834392,0.98,31.12784074,Tier 2,Tele
1127,81949,6875221ff8e3455e3cbff357,https://www.google.com/maps/place/homebush+dental+practice/data=!4m7!3m6!1s0x6b12bb25714817d9:0x7448096737827f74!8m2!3d-33.8684762!4d151.0843595!16s%2fg%2f11bcf1ddly!19schij2rdicsw7emsrdh-cn2cjshq?authuser=0&hl=en&rclk=1,homebush dental practice,+61 2 8084 7242,,dental clinic,4.3,"16 rochester st, homebush nsw 2140, australia",,Services,5.680172609,1,,,0.6630889351,0.86,59.85622546,Tier 1,Tele
1128,74202,6875238b8cc79c880a6ced02,https://www.google.com/maps/place/young+district+medical+centre/data=!4m7!3m6!1s0x6b19fc1e33811f5b:0xf27b362d29d4b6a0!8m2!3d-34.3155172!4d148.3001839!16s%2fg%2f1vzn5qlk!19schijwx-bmx78gwsrolbuks02e_i?authuser=0&hl=en&rclk=1,young district medical centre,+61 2 6382 1544,,medical clinic,3.3,"16 cloete st, young nsw 2594, australia",,Services,2.079441542,1,,,0.1419553557,0.66,22.5768749,Tier 3,Tele
1129,99051,6874e67ead780a0358dffc96,https://www.google.com/maps/place/plus+fitness/data=!4m7!3m6!1s0x6b12af1d5c57820b:0x631dc860381e02a2!8m2!3d-33.8074053!4d151.1495128!16s%2fg%2f11kb8z9zcd!19schijc4jxxb2vemsrogieogdihwm?authuser=0&hl=en&rclk=1,plus fitness,+61 2 9000 2777,,fitness center,4.8,"15 orion rd, lane cove nsw 2066, australia",,Services,6.02827852,1,,,0.7134702816,0.96,63.78291971,Tier 1,Tele
1130,117933,686a912ddbb4ac7bdc3b1463,https://www.google.com/maps/place/7-eleven/data=!4m7!3m6!1s0x6b12a86cca74397b:0x81a8cc15eebe03ac!8m2!3d-33.7325916!4d151.1562703!16s%2fg%2f11xk8x0kd!19schijezl0ymyoemsrrao-7hxmqie?authuser=0&hl=en&rclk=1,7-eleven,+61 2 9440 1850,,petrol station,3.5,"159 putarri av &, 157-159 mona vale rd, st ives nsw 2075, australia",,Services,3.761200116,0,,,0.3853561676,0.7,29.77493174,Tier 2,Tele
1131,164603,6869d2d7911249ca78480bfb,https://www.google.com/maps/place/palm+beach+ferries/data=!4m7!3m6!1s0x6b0d52aeb8450417:0x61f594c545c10a5a!8m2!3d-33.5958554!4d151.319926!16s%2fg%2f1tggtp26!19schijfwrfuk5sdwsrwgrbrcwu9we?authuser=0&hl=en&rclk=1,palm beach ferries,+61 2 9974 2411,,ferry service,4.4,"1151/1153 barrenjoey rd, palm beach nsw 2107, australia",,Services,2.890371758,1,,,0.2593212346,0.88,31.67248642,Tier 2,Tele
1132,49226,68748635809754443a6a57bb,https://www.google.com/maps/place/ozlaptops/data=!4m7!3m6!1s0x6b12a3ea40d43b37:0xc40e48763a08f471!8m2!3d-33.7757902!4d151.0111557!16s%2fg%2f11h9g3v661!19schijnzvuqoqjemsrcfqionzidsq?authuser=0&hl=en&rclk=1,ozlaptops,+61 1300 565 588,,computer support and services,4.9,"137/14 loyalty rd, north rocks nsw 2151, australia",,Services,3.63758616,1,,,0.3674655276,0.98,39.64258693,Tier 2,Tele
1133,128371,687475989566b04d393fffe4,https://www.google.com/maps/place/st+george%e2%80%99s+barber/data=!4m7!3m6!1s0x6b12b9af5e522cc9:0x685dcb4474a595f!8m2!3d-33.966334!4d151.102342!16s%2fg%2f11g6bgp8yr!19schijysxsxq-5emsrx1lkr7tchqy?authuser=0&hl=en&rclk=1,st george’s barber,+61 2 9570 3919,,barber shop,4.4,"318 forest rd, hurstville nsw 2220, australia",,Services,3.988984047,0,,,0.4183233215,0.88,32.80263251,Tier 2,Tele
1134,41854,68749d74b2350cfa2c0acd8d,https://www.google.com/maps/place/ndis+%2f+each+early+childhood+approach/data=!4m7!3m6!1s0x6b12bdd746659afd:0xaa5c1ae0a28030d6!8m2!3d-33.9205433!4d151.0363731!16s%2fg%2f11f88yfns9!19schij_zplrte9emsr1jcaouaaxko?authuser=0&hl=en&rclk=1,ndis / each early childhood approach,+61 1300 003 224,,disability services and support organization,3.3,"37 stanley st, bankstown nsw 2200, australia",,Services,3.737669618,0,,,0.3819506002,0.66,29.37654202,Tier 2,Tele
1135,221418,686a40845c450590fc97eb60,https://www.google.com/maps/place/aoao+phone+%2f+laptop+%2fipad%2f+specialist+repair/data=!4m7!3m6!1s0x6ad63b9664809b91:0xc1ee8a4b1739cf38!8m2!3d-37.7959546!4d145.2810282!16s%2fg%2f11q7fj2084!19schijkzuazjy71morom85f0uk7se?authuser=0&hl=en&rclk=1,aoao phone / laptop /ipad/ specialist repair,+61 451 123 889,,mobile phone repair shop,4.9,"93b main st, croydon vic 3136, australia",,Services,4.605170186,0,,,0.5075039025,0.98,39.44527317,Tier 2,Tele
1136,235558,6869be3e911249ca7847fbed,https://www.google.com/maps/place/reborn+auto+group/data=!4m7!3m6!1s0x6b12a5abf313fbf7:0x2d18fde64059f5f!8m2!3d-33.8171208!4d151.0447896!16s%2fg%2f11vhxx3tqg!19schij9_st86ulemsrx58fzn6p0qi?authuser=0&hl=en&rclk=1,reborn auto group,+61 493 882 818,,auto repair shop,4.8,"50 antoine st, rydalmere nsw 2116, australia",,Services,1.945910149,0,,,0.1226293657,0.96,12.4240556,Tier 3,Tele
1137,205233,68755550eb0d112a361a1444,https://www.google.com/maps/place/stitches+and+thread+professional+clothing+alterations+and+tailoring+service./data=!4m7!3m6!1s0x6b12ba00416b65cd:0xd83bb519e85a70e7!8m2!3d-33.9513399!4d151.1385127!16s%2fg%2f11f51yj78m!19schijzwvrqqc6emsr53ba6bm1o9g?authuser=0&hl=en&rclk=1,stitches and thread professional clothing alterations and tailoring service.,+61 424 908 508,,clothing alteration service,4.5,"shop 3/466-476 princes hwy, rockdale nsw 2216, australia",located in: taxassist accountants,Services,2.995732274,0,,,0.2745700553,0.9,22.81990387,Tier 3,Tele
1138,13154,68755af7ccd653e59659e519,https://www.google.com/maps/place/light+horse+interchange/data=!4m7!3m6!1s0x6b129b000173fbff:0x83cbc55e22a3c05c!8m2!3d-33.7980389!4d150.8542131!16s%2fg%2f11vk4vpvcz!19schij__tzaqcbemsrxmcjil7fy4m?authuser=0&hl=en&rclk=1,light horse interchange,,,transportation service,3.7,"westlink m7, horsley park nsw 2175, australia",,Services,4.248495242,0,,,0.4558823604,0.74,34.87176523,Tier 2,Street
1139,102812,687476f89e760db7f93978af,https://www.google.com/maps/place/headlines+hair+salon/data=!4m7!3m6!1s0x6b12a64928a33279:0xd70ab72f6d4bd0bb!8m2!3d-33.7489784!4d151.1120889!16s%2fg%2f1pwfv2rmn!19schijetkjkemmemsru9blbs-3ctc?authuser=0&hl=en&rclk=1,headlines hair salon,+61 2 9144 5571,,hair salon,4.7,"219 kissing point rd, south turramurra nsw 2074, australia",floor g · south turramurra shops (turramurra),Services,4.672828834,1,,,0.5172961344,0.94,49.97072941,Tier 1,Tele
1140,174586,6874cb964ea0f8c1149ca399,https://www.google.com/maps/place/bustle+studios+-+surry+hills/data=!4m7!3m6!1s0x6b12ae204df69031:0xfe29f4ad47cffc6b!8m2!3d-33.8866476!4d151.2080233!16s%2fg%2f11c2q7wyt4!19schijmzd2tscuemsra_zpr630kf4?authuser=0&hl=en&rclk=1,bustle studios - surry hills,+61 403 999 920,,coworking space,4.9,"457/459 elizabeth st, surry hills nsw 2010, australia",,Services,1.098612289,0,,,0,0.98,3.92,Tier 3,Tele
1141,159298,6869b49948947242048130e8,https://www.google.com/maps/place/dunlop+merrylands+%26+auto+mechanics/data=!4m7!3m6!1s0x6b12bdf2c236fffb:0xc861f23dcc965634!8m2!3d-33.8451815!4d150.9983406!16s%2fg%2f11frtqs645!19schij-_82wvk9emsrnfawzd3yycg?authuser=0&hl=en&rclk=1,dunlop merrylands & auto mechanics,+61 2 9897 1002,,auto repair shop,4.8,"223 woodville rd, merrylands nsw 2160, australia",,Services,1.098612289,1,,,0,0.96,13.84,Tier 3,Tele
1142,207104,686a133b0aa2aa990abea852,https://www.google.com/maps/place/radhika+family+day+care+in+schofields/data=!4m7!3m6!1s0x6b12a2e61e024bdf:0x1eb1c3d5198bc481!8m2!3d-33.708994!4d150.8924041!16s%2fg%2f11g98s1tzp!19schij30schuaiemsrgcslgdxdsr4?authuser=0&hl=en&rclk=1,radhika family day care in schofields,+61 426 616 447,,family day care service,4.9,"4 silas glade, schofields nsw 2762, australia",,Services,5.141663557,1,,,0.585150554,0.98,54.88053878,Tier 1,Tele
1143,114443,6869afb2dbb4ac7bdc3a7186,https://www.google.com/maps/place/phil+o%27sullivan+pty+ltd/data=!4m7!3m6!1s0x6b12b207f55e8bc9:0x58571c757cc5b5c0!8m2!3d-33.898065!4d151.243882!16s%2fg%2f1ptx1t26_!19schijyyte9qeyemsrwlxffhucv1g?authuser=0&hl=en&rclk=1,phil o'sullivan pty ltd,+61 2 9387 1979,,auto repair shop,4.9,"198 denison st, queens park nsw 2022, australia",,Services,1.098612289,0,,,0,0.98,3.92,Tier 3,Tele
1144,143886,6874756278a2234c5a54a963,https://www.google.com/maps/place/goodfellas+barber+burwood/data=!4m7!3m6!1s0x6b12bb5dee602b03:0xb951f4c4cecb0ee4!8m2!3d-33.874916!4d151.1056079!16s%2fg%2f11sx3p2dyl!19schijaytg7l27emsr5a7lzst0ubk?authuser=0&hl=en&rclk=1,goodfellas barber burwood,+61 2 9715 1600,,barber shop,4.7,"shop 316/100 burwood rd, burwood nsw 2134, australia",floor 2 · westfield burwood,Services,1.098612289,0,,,0,0.94,3.76,Tier 3,Tele
1145,79633,6874e6ed809754443a6aa74c,https://www.google.com/maps/place/707/data=!4m7!3m6!1s0x6b12afc3f1df2e87:0x5d7a2aceca4443f1!8m2!3d-33.864441!4d151.168732!16s%2fg%2f11h0t3vfyq!19schijhy7f8covemsr8uneys4qel0?authuser=0&hl=en&rclk=1,707,+61 2 8033 7786,,gym and fitness centre,4.9,"707 darling st, rozelle nsw 2039, australia",,Services,1.945910149,0,,,0.1226293657,0.98,12.5040556,Tier 3,Tele
1146,114067,687515c022f88d7adc350f19,https://www.google.com/maps/place/eurostar+dry+cleaners/data=!4m7!3m6!1s0x6b12ae174a718631:0xf46e6ffc0e190573!8m2!3d-33.8815653!4d151.2185998!16s%2fg%2f1tyzz44_!19schijmyzxsheuemsrcwuzdvxvbvq?authuser=0&hl=en&rclk=1,eurostar dry cleaners,+61 2 9380 5903,,dry cleaner,4.5,"249 oxford st, darlinghurst nsw 2010, australia",,Services,1.098612289,1,,,0,0.9,13.6,Tier 3,Tele
1147,173309,68755ec09e760db7f93a2fee,https://www.google.com/maps/place/edwizz+international+education+and+migration+consultants/data=!4m7!3m6!1s0x6b12bb9982375d4d:0x547d36b2aaec1e2!8m2!3d-33.9205578!4d151.0778861!16s%2fg%2f11f6kzn32d!19schijtv03gpm7emsr4sgukmvtrwu?authuser=0&hl=en&rclk=1,edwizz international education and migration consultants,+61 403 135 041,,consultant,4.9,"suit no 3/85a haldon st, lakemba nsw 2195, australia",,Services,5.123963979,0,,,0.5825888954,0.98,44.70122268,Tier 1,Tele
1148,71155,6869c6e316a5cff794457876,https://www.google.com/maps/place/race+solutions/data=!4m7!3m6!1s0x6b1285eca0bee861:0x6442272ca42a31ea!8m2!3d-33.7557455!4d150.7155379!16s%2fg%2f1vxw8dr3!19schijyei-ooyfemsr6jeqpcwnqmq?authuser=0&hl=en&rclk=1,race solutions,+61 2 4732 5578,,car repair and maintenance service,4.1,"unit 1/83 cox ave, kingswood nsw 2747, australia",,Services,5.272999559,1,,,0.6041588053,0.82,55.57111637,Tier 1,Tele
1149,109900,6874c0a7df7abe7e477e63f3,https://www.google.com/maps/place/monte+luke+studio/data=!4m7!3m6!1s0x6b12ae40a6e1b35f:0x1671e29f7b3381a3!8m2!3d-33.867515!4d151.205422!16s%2fg%2f1ts1scv5!19schijx7phpkcuemsro4eze5_icry?authuser=0&hl=en&rclk=1,monte luke studio,+61 2 9299 3041,,photography studio,4.9,"2/2 barrack st, sydney nsw 2000, australia",floor 0 · sfv house,Services,3.36729583,0,,,0.3283464253,0.98,26.90424977,Tier 3,Tele
1150,220363,6874cb5b0cb99fdb3349113f,https://www.google.com/maps/place/the+yard+gym+double+bay/data=!4m7!3m6!1s0x6b12ade785bf2bb7:0x136134810ebfd850!8m2!3d-33.8774951!4d151.2414407!16s%2fg%2f11cmyfnnbg!19schijtyu_heetemsruni_doe0yrm?authuser=0&hl=en&rclk=1,the yard gym double bay,+61 450 555 445,,physical fitness program,4.9,"18/16 bay st, double bay nsw 2028, australia",,Services,3.912023005,1,,,0.4071847549,0.98,42.42293285,Tier 1,Tele
1151,38647,687534f569357364acfd096b,https://www.google.com/maps/place/bunnings+minchinbury+parking/data=!4m7!3m6!1s0x6b129b81a57023e7:0x9819f8671a2e5d9c!8m2!3d-33.7787106!4d150.810431!16s%2fg%2f11ks2m18cx!19schij5ynwpygbemsrnf0ugmf4gzg?authuser=0&hl=en&rclk=1,bunnings minchinbury parking,,,public parking space,3.5,"minchinbury nsw 2770, australia",,Services,4.682131227,0,,,0.5186424691,0.7,39.10497284,Tier 2,Street
1152,134413,6869ee07c88f2e47da57479c,https://www.google.com/maps/place/mister+minit+stanhope+village+stanhope+gardens/data=!4m7!3m6!1s0x6b129f3b4f262283:0x11e5fde3524f7fd8!8m2!3d-33.7186167!4d150.9200078!16s%2fg%2f11cjtcjrrr!19schijgyimtzufemsr2h9puup95re?authuser=0&hl=en&rclk=1,mister minit stanhope village stanhope gardens,+61 2 9629 9719,,shoe repair shop,4.4,"stanhope village, kiosk 15/2 sentry dr, stanhope gardens nsw 2768, australia",,Services,3.850147602,0,,,0.3982295317,0.88,31.39606722,Tier 2,Tele
1153,215232,68749928e4d7302633893923,"https://www.google.com/maps/place/yk+education+%28japanese,+english,+mathematics+tutoring%29/data=!4m7!3m6!1s0x6b12aeddf6aae949:0xf4cf56f83ee38bcc!8m2!3d-33.8228258!4d151.1981512!16s%2fg%2f11cn0732zw!19schijsemq9t2uemsrzivjpvhwz_q?authuser=0&hl=en&rclk=1","yk education (japanese, english, mathematics tutoring)",+61 435 055 823,,tutoring service,4.9,"suite 4/50 atchison st, st leonards nsw 2065, australia",,Services,3.610917913,0,,,0.3636058339,0.98,29.37240837,Tier 2,Tele
1154,56517,6874cce68beaeb666ca8eb6a,https://www.google.com/maps/place/ftg+-+managed+it+services+provider/data=!4m7!3m6!1s0x6b12af6d0ac86e57:0x1a1338708668fc76!8m2!3d-33.8313551!4d151.2039605!16s%2fg%2f11gsh4fqrh!19schijv27icm2vemsrdvxohna4exo?authuser=0&hl=en&rclk=1,ftg - managed it services provider,+61 131384,,computer support and services,4.3,"first floor, 343 pacific hwy, north sydney nsw 2060, australia","floor 0 · cove, lane cove",Services,2.197224577,0,,,0.159002087,0.86,14.57014609,Tier 3,Tele
1155,168641,68753eb47f12364de7401be1,https://www.google.com/maps/place/australia+post+-+beaconsfield+lpo/data=!4m7!3m6!1s0x6ad61bd1d056cd3d:0xb572102cc2a18755!8m2!3d-38.0449328!4d145.3684892!16s%2fg%2f1td65fyb!19schijpc1w0neb1morvyehwiwqcru?authuser=0&hl=en&rclk=1,australia post - beaconsfield lpo,+61 3 9707 1053,,mailing service,3.4,"shop 9/55 old princes hwy, beaconsfield vic 3807, australia",floor g · beaconsfield shopping plaza,Services,4.007333185,0,,,0.4209789912,0.68,32.18852939,Tier 2,Tele
1156,198294,687477a58c9b327fe52317c6,https://www.google.com/maps/place/beaches+lash+co/data=!4m7!3m6!1s0x6b0d53a3247afd23:0xfa4f8e09f43b4fa9!8m2!3d-33.6546233!4d151.3206806!16s%2fg%2f11fks61fp6!19schiji_16jkntdwsrqu879amot_o?authuser=0&hl=en&rclk=1,beaches lash co,+61 420 309 200,,beauty salon,4.8,"surfside arcade, shop 8/355 barrenjoey rd, newport nsw 2106, australia",,Services,3.555348061,1,,,0.3555632129,0.96,38.7294249,Tier 2,Tele
1157,155930,6869a639e3effe4dd217a7f7,https://www.google.com/maps/place/bp+truckstop/data=!4m7!3m6!1s0x6b12992b42a4fb5b:0xc5152e5f3bfa6d40!8m2!3d-33.7299089!4d150.9024544!16s%2fg%2f11b75cp4wd!19schijw_ukqiuzemsrqg36o18ufcu?authuser=0&hl=en&rclk=1,bp truckstop,+61 2 9837 0002,,petrol station,3.4,"450 quakers hill pkwy, quakers hill nsw 2763, australia",,Services,3.33220451,1,,,0.3232676608,0.68,35.34873626,Tier 2,Tele
1158,126098,68747a04a526dc8aa9953c4c,https://www.google.com/maps/place/ashton+medical+practice/data=!4m7!3m6!1s0x6b12b9fe6d454467:0xd8cc68a699b61835!8m2!3d-33.9575627!4d151.1386311!16s%2fg%2f1vnrl56d!19schijz0rfbf65emsrnri2mazozng?authuser=0&hl=en&rclk=1,ashton medical practice,+61 2 9553 4411,,medical clinic,3.4,"1/8 ashton st, rockdale nsw 2216, australia",floor g · rockdale plaza,Services,5.393627546,1,,,0.6216172863,0.68,56.23321004,Tier 1,Tele
1159,116555,68749e2478a2234c5a54c9ee,https://www.google.com/maps/place/pathways+killara+gardens/data=!4m7!3m6!1s0x6b12a88de1f99aab:0x87ffa3294ce252dd!8m2!3d-33.7626025!4d151.1578364!16s%2fg%2f1tdqtpjd!19schijq5r54y2oemsr3vlitcmj_4c?authuser=0&hl=en&rclk=1,pathways killara gardens,+61 2 9418 5200,,senior citizens care service,4.3,"17 greengate rd, killara nsw 2071, australia",located in: abbotsholme apartments,Services,1.386294361,0,,,0.04163620813,0.86,6.354534569,Tier 3,Tele
1160,238609,6869c9205c450590fc9792b7,https://www.google.com/maps/place/lahood+motors/data=!4m7!3m6!1s0x6b12bab17ec6bfd1:0x12e48f7545f469d!8m2!3d-33.8730926!4d151.1253967!16s%2fg%2f11f60vjkj3!19schij0b_gfrg6emsrnuzfvpdilge?authuser=0&hl=en&rclk=1,lahood motors,+61 97999511,,auto repair shop,3.9,"croydon rd, five dock nsw 2046, australia",,Services,3.17805383,0,,,0.3009574427,0.78,24.18702099,Tier 3,Tele
1161,235556,687488947cad094c7d2ed45d,https://www.google.com/maps/place/chester+hill+miracle+hands+therapy+thai+massage/data=!4m7!3m6!1s0x6b12bd9e67765607:0x86d5185830c2937e!8m2!3d-33.8832466!4d151.00327!16s%2fg%2f11l5tm2l3j!19schijb1z2z569emsrfppcmfgy1yy?authuser=0&hl=en&rclk=1,chester hill miracle hands therapy thai massage,+61 493 878 393,,massage spa,4.7,"3/92 waldron rd, chester hill nsw 2162, australia",,Services,3.850147602,1,,,0.3982295317,0.94,41.63606722,Tier 1,Tele
1162,114485,687475593797616ab23f18d7,https://www.google.com/maps/place/mr+mens+barber+shop/data=!4m7!3m6!1s0x6b12ad8e1607d1d7:0xa4d451563d26965d!8m2!3d-33.8930236!4d151.2590113!16s%2fg%2f1td8z8f3!19schij19ehfo6temsrxzympvzr1kq?authuser=0&hl=en&rclk=1,mr mens barber shop,+61 2 9387 3502,,barber shop,4.8,"118 bondi rd, bondi nsw 2026, australia",,Services,5.283203729,1,,,0.6056356542,0.96,56.2344958,Tier 1,Tele
1163,127853,68749ec55b8467aaf67aeebd,https://www.google.com/maps/place/carino+care+rockdale/data=!4m7!3m6!1s0x6b12bbf7f6e8aeab:0x7e16d16a06a4f75f!8m2!3d-33.945744!4d151.13378!16s%2fg%2f11fhvbwtbr!19schijq67o9ve7emsrx_ekbmrrfn4?authuser=0&hl=en&rclk=1,carino care rockdale,+61 2 9567 5333,,senior citizens care service,4.6,"22 woodford rd, banksia nsw 2216, australia",,Services,3.36729583,1,,,0.3283464253,0.92,36.66424977,Tier 2,Tele
1164,53560,6869d3585c450590fc979adb,https://www.google.com/maps/place/eurotunes/data=!4m7!3m6!1s0x6b12959b7ce1d6df:0x21805ba800b3d1bd!8m2!3d-33.8003161!4d150.9215142!16s%2fg%2f11ckkxq4m7!19schij39bhfjuvemsrvdgzakhbgce?authuser=0&hl=en&rclk=1,eurotunes,+61 1300 817 435,,auto repair shop,3.4,"2/11 stoddart rd, prospect nsw 2148, australia",,Services,1.098612289,0,,,0,0.68,2.72,Tier 3,Tele
1165,134660,6874914c602c5d67428493d1,https://www.google.com/maps/place/speedway+wentworthville/data=!4m7!3m6!1s0x6b12a3a292404ec7:0x501c791186e582d1!8m2!3d-33.809187!4d150.9715506!16s%2fg%2f11t_t73p4h!19schijx05akqkjemsr0yllhhf5hfa?authuser=0&hl=en&rclk=1,speedway wentworthville,+61 2 9631 1181,,petrol station,3.8,"57 station st, wentworthville nsw 2145, australia",,Services,3.610917913,1,,,0.3636058339,0.76,38.49240837,Tier 2,Tele
1166,88635,6874798fe22dc408ae0065cb,https://www.google.com/maps/place/hair+to+hair/data=!4m7!3m6!1s0x6b12c7a60bb6f3d7:0x5e7e684064034a2b!8m2!3d-34.0355512!4d151.1006368!16s%2fg%2f11l6j_jn0d!19schij1_o2c6bhemsrk0odzebofl4?authuser=0&hl=en&rclk=1,hair to hair,+61 2 8519 6195,,hair salon,4.1,"600 kingsway, miranda nsw 2228, australia",floor g · westfield miranda,Services,3.761200116,1,,,0.3853561676,0.82,40.25493174,Tier 1,Tele
1167,172784,686b4496f8e3455e3cbd37f7,https://www.google.com/maps/place/puppuccino+pet+spa+waterloo/data=!4m7!3m6!1s0x6b12b1e9015d21c3:0x76258cb49f4b72a4!8m2!3d-33.9036684!4d151.2134389!16s%2fg%2f11c806b6qv!19schijwyfdaemxemsrphjln7smjxy?authuser=0&hl=en&rclk=1,puppuccino pet spa waterloo,+61 402 745 719,,pet groomer,4.8,"shop 1/56/60 o'dea ave, waterloo nsw 2017, australia",,Services,4.394449155,1,,,0.477006261,0.96,47.23043827,Tier 1,Tele
